457, 138, 395
505, 118, 225
505, 118, 225
-,-,-
444, -223, -300
409, -216, -666
243, -223, -716
65, -293, -654
-112, -475, -554
-235, -618, -291
-271, -604, 55
-218, -537, 192
-231, -538, 286
-323, -691, 450
-386, -990, 823
-473, -1148, 1003
-578, -1364, 1121
-689, -1735, 1427
-795, -1987, 1502
-833, -1998, 1433
-878, -1998, 1565
-851, -1998, 1260
-775, -1871, 763
-558, -1408, 586
-312, -859, 856
-70, -276, 974
145, -64, 799
145, -64, 799
272, -5, 474
368, 58, 314
407, 134, 426
433, 241, 430
433, 241, 430
474, 252, 293
518, 236, 201
575, 206, 180
-,-,-
187, -293, -417
150, -342, -474
6, -549, -583
-139, -593, -292
-194, -656, -147
-234, -694, -9
-246, -778, 445
-267, -859, 726
-300, -839, 798
-300, -839, 798
-369, -857, 942
-445, -954, 987
-579, -1285, 1257
-746, -1807, 1486
-838, -1998, 1336
-794, -1948, 804
-847, -1998, 504
-1070, -1998, 1231
-1320, -1956, 1792
-420, -200, 649
-420, -200, 649
-69, -191, 605
120, 132, 872
305, 628, 1052
389, 709, 816
410, 372, 472
461, 219, 250
461, 219, 250
542, 258, 116
576, 295, 33
-,-,-
337, -358, -425
436, -340, -404
320, -519, -519
195, -566, -558
96, -725, -396
-16, -863, -89
-58, -947, 233
-116, -1151, 719
-176, -1233, 817
-231, -1329, 607
-250, -1625, 634
-232, -1620, 614
-232, -1620, 614
-270, -1510, 592
-350, -1384, 404
-407, -1448, 270
-476, -1844, 722
-664, -1998, 950
-750, -1998, 470
-811, -1992, 442
-787, -1958, 1181
-740, -1305, 1470
-667, -362, 1050
-250, 102, 612
126, 219, 501
301, 270, 526
414, 406, 542
503, 329, 474
525, 150, 411
525, 150, 411
534, -92, 324
-,-,-
408, -238, -374
387, -50, -549
305, -39, -679
218, -330, -532
80, -647, -328
-11, -824, -161
-140, -858, 32
-232, -927, 372
-232, -927, 372
-360, -1148, 828
-440, -1278, 1204
-551, -1378, 1385
-586, -1566, 1406
-552, -1446, 1349
-290, -1179, 1163
-280, -1297, 1186
-444, -1817, 1340
-835, -1998, 1739
-1221, -1982, 1392
-697, -926, 1006
-264, -1, 672
-49, 10, 594
-49, 10, 594
92, -241, 582
177, 60, 533
244, 585, 637
388, 653, 618
388, 653, 618
488, 601, 409
582, 540, 242
676, 444, 111
739, 309, 59
-,-,-
432, -189, -311
375, -161, -433
271, -457, -213
62, -721, 124
62, -721, 124
-40, -893, 384
-67, -1010, 412
-96, -1041, 295
-194, -984, 394
-282, -1104, 822
-248, -1406, 1227
-164, -1264, 1341
-166, -1103, 1331
-158, -1169, 1029
-150, -1386, 786
-117, -1560, 1005
-229, -1831, 1528
-504, -1998, 1884
-592, -1963, 1565
-346, -1526, 942
-191, -1064, 885
-118, -658, 922
25, -202, 866
172, -300, 442
211, -56, 398
340, 325, 491
340, 325, 491
426, 495, 440
456, 470, 309
450, 314, 191
473, 245, 188
-,-,-
647, -135, -423
538, -87, -485
465, -114, -710
114, -300, -880
-219, -497, -642
-380, -727, -323
-381, -792, 313
-317, -844, 1088
-302, -865, 1374
-343, -659, 1121
-380, -454, 973
-385, -371, 1258
-379, -350, 1537
-374, -355, 1642
-399, -386, 1514
-404, -504, 1488
-479, -855, 1421
-795, -1778, 1759
-1133, -1998, 1998
-1300, -1984, 1998
-1118, -1308, 1846
-855, -828, 1479
-820, -469, 1336
-547, 242, 1074
-102, 650, 600
256, 757, 74
463, 781, -91
463, 781, -91
544, 645, -35
565, 484, 46
563, 431, 274
-,-,-
417, -592, -231
397, -289, -229
309, -375, -116
223, -683, -210
195, -705, -400
165, -561, -370
95, -442, -204
22, -396, 276
22, -396, 276
-94, -498, 588
-148, -895, 1145
-243, -1015, 1545
-292, -933, 1338
-304, -869, 1147
-312, -960, 1207
-372, -1220, 1452
-383, -1282, 1599
-463, -1578, 1614
-785, -1998, 1606
-1098, -1998, 1385
-1339, -1413, 1101
-769, 102, 1258
-351, 261, 1254
-62, 48, 1174
126, -32, 867
271, 142, 394
450, 212, 203
542, 231, 119
542, 231, 119
636, 243, 36
670, 178, 27
711, 289, 97
-,-,-
396, -481, 144
410, -546, -25
204, -598, 132
51, -797, 152
-62, -851, -30
-62, -851, -30
-160, -756, -121
-183, -637, 205
-120, -503, 742
-47, -412, 1044
-50, -334, 1246
-113, -395, 1314
-186, -500, 1295
-249, -565, 1197
-279, -649, 1209
-306, -885, 1205
-338, -1129, 1165
-408, -1494, 1408
-551, -1778, 1638
-693, -1963, 1631
-772, -1984, 1667
-688, -1579, 1436
-563, -997, 1210
-333, -387, 1118
-63, 58, 788
102, -4, 355
160, 12, 244
160, 12, 244
237, 247, 419
297, 412, 584
-,-,-
454, -237, -89
411, -332, -229
239, -388, -332
68, -399, -481
-77, -621, -453
-156, -700, 36
-176, -759, 457
-180, -815, 677
-223, -684, 1032
-297, -533, 1130
-374, -518, 1158
-450, -472, 1490
-482, -443, 1880
-475, -486, 1791
-395, -495, 1395
-395, -495, 1395
-311, -525, 1171
-320, -606, 1320
-465, -857, 1403
-710, -1567, 1646
-960, -1998, 1902
-1061, -1998, 1861
-793, -455, 1088
-488, -255, 689
-488, -255, 689
-235, 6, 601
-79, 272, 547
102, 421, 436
282, 516, 407
422, 529, 383
-,-,-
625, -181, 30
594, -215, -122
481, -301, -397
295, -424, -563
101, -457, -655
-122, -409, -652
-291, -461, -438
-324, -605, 315
-225, -568, 1088
-260, -313, 1293
-439, -363, 1077
-675, -834, 1262
-754, -1166, 1507
-824, -1274, 1364
-886, -1510, 1141
-970, -1925, 1135
-1064, -1998, 1329
-969, -1594, 1183
-744, -1229, 1053
-726, -1575, 1361
-776, -1667, 1240
-766, -566, 778
-182, 353, 495
253, 292, 262
442, 142, 426
442, 142, 426
410, -71, 604
327, -168, 577
334, -130, 667
368, 3, 739
432, 128, 575
-,-,-
426, -378, -218
464, -172, -206
364, -10, -266
254, -74, -226
144, -56, -300
-76, -200, -283
-319, -596, -127
-586, -1246, 594
-668, -1672, 1099
-668, -1468, 1374
-645, -1065, 1615
-560, -816, 1632
-482, -657, 1398
-447, -706, 1349
-463, -1028, 1366
-622, -1802, 1409
-797, -1998, 1242
-938, -1998, 935
-912, -1755, 883
-891, -1250, 935
-781, -819, 930
-574, -16, 1052
-109, 635, 1118
195, 712, 938
195, 712, 938
356, 492, 686
476, 418, 524
535, 322, 384
569, 194, 249
569, 194, 249
-,-,-
458, 146, -446
293, 39, -524
16, -294, -711
-235, -572, -920
-462, -558, -589
-580, -821, 157
-631, -922, 752
-751, -931, 973
-748, -1285, 1443
-726, -1544, 1962
-719, -1292, 1313
-671, -910, 549
-562, -968, 425
-570, -1283, 817
-565, -1301, 932
-577, -1195, 1006
-698, -1731, 1273
-902, -1998, 1045
-941, -1994, 483
-917, -1748, 630
-1106, -1944, 1301
-1329, -1345, 888
-1074, -242, 406
-493, 506, 479
43, 736, 518
43, 736, 518
321, 823, 788
454, 767, 781
496, 436, 446
-,-,-
673, 104, -38
821, 148, -242
588, 317, -307
264, 363, -416
-183, -74, -544
-183, -74, -544
-560, -487, -398
-763, -1122, 289
-790, -1758, 767
-714, -1782, 994
-715, -1806, 1319
-661, -1653, 1132
-586, -1300, 761
-506, -1058, 633
-437, -1044, 595
-428, -1275, 751
-492, -1646, 814
-624, -1988, 643
-764, -1998, 405
-892, -1884, 372
-921, -1571, 551
-1018, -1132, 610
-745, -277, 688
-334, 401, 883
27, 683, 1037
229, 714, 1060
358, 621, 1091
452, 509, 1032
491, 311, 808
491, 311, 808
-,-,-
227, -571, -287
140, -828, -169
-37, -831, -174
-178, -652, -261
-315, -769, -203
-439, -959, 541
-476, -956, 1277
-443, -663, 1594
-396, -398, 1779
-357, -282, 1580
-357, -282, 1049
-342, -246, 1049
-308, -602, 957
-371, -960, 1396
-442, -945, 1458
-451, -846, 1348
-508, -856, 1268
-641, -1210, 1315
-813, -1839, 1388
-915, -1998, 1451
-1075, -1996, 1525
-817, 35, 377
-817, 35, 377
-328, 187, 210
-36, 425, 440
200, 768, 773
352, 781, 807
352, 781, 807
405, 611, 675
458, 509, 696
497, 418, 604
-,-,-
58, -648, -542
-84, -564, -615
-280, -416, -436
-423, -551, 90
-479, -941, 1001
-424, -1263, 1659
-416, -1072, 1840
-418, -636, 1402
-347, -333, 804
-205, -385, 850
-174, -330, 1159
-184, -276, 1211
-248, -372, 1171
-409, -713, 1362
-575, -1146, 1385
-773, -1703, 1385
-1028, -1998, 1497
-1006, -1918, 1390
-992, -1735, 1558
-1172, -1410, 1592
-1104, -729, 913
-789, -131, 704
-509, 590, 1088
-21, 1105, 994
358, 1043, 458
502, 791, 117
502, 791, 117
535, 348, 46
553, 66, 246
-,-,-
507, -147, -169
624, -92, -243
448, -116, -424
273, -236, -674
34, -244, -702
-268, -306, -472
-509, -1057, 119
-603, -1612, 896
-605, -1274, 1464
-537, -869, 1765
-473, -649, 1460
-375, -648, 943
-375, -648, 943
-379, -730, 890
-355, -770, 790
-321, -842, 885
-325, -852, 960
-361, -866, 1028
-428, -923, 1164
-470, -1009, 1029
-625, -1590, 1183
-939, -1998, 1412
-1098, -1998, 808
-1196, -1757, 932
-1279, -1072, 1271
-1103, -317, 632
-750, 214, 518
-354, 322, 603
-29, 453, 624
160, 697, 832
-,-,-
264, -1510, 476
293, -1110, 411
329, -1057, 298
306, -1126, 499
306, -1126, 499
295, -732, 508
343, -546, 371
245, -545, 150
189, -351, -60
182, -101, -239
146, 44, -196
-74, -54, 89
-74, -54, 89
-360, -323, 848
-575, -652, 1490
-665, -1341, 1976
-632, -1695, 1998
-646, -1155, 1406
-497, -813, 867
-463, -923, 1107
-524, -1552, 1392
-691, -1997, 1482
-917, -1998, 1191
-959, -1821, 327
-806, -1217, 534
-619, -641, 780
-496, -166, 764
-194, 261, 766
81, 590, 725
-,-,-
446, -167, -365
416, -317, -576
227, -563, -651
-60, -339, -593
-274, -133, -358
-533, -615, -193
-646, -1383, 260
-677, -1383, 1059
-587, -1045, 1529
-519, -797, 1933
-505, -509, 1759
-487, -483, 1232
-430, -721, 1320
-418, -863, 1219
-438, -976, 880
-424, -1065, 754
-498, -1331, 851
-725, -1926, 1297
-1064, -1998, 1304
-1192, -1974, 544
-1281, -1162, 851
-1046, -512, 517
-876, -420, 722
-495, 234, 1266
-106, 749, 1373
185, 824, 1090
-,-,-
124, -310, -689
-95, -659, -830
-322, -639, -532
-469, -767, -8
-578, -1430, 661
-479, -1430, 1279
-408, -989, 1528
-377, -624, 1209
-314, -400, 1048
-230, -342, 1049
-258, -381, 1098
-336, -558, 1097
-461, -950, 1231
-563, -1291, 1337
-661, -1444, 1060
-757, -1730, 930
-863, -1994, 921
-1004, -1998, 863
-1181, -1998, 627
-1304, -1627, 865
-1351, -715, 1016
-1006, -34, 976
-389, 648, 1050
89, 1007, 1114
357, 949, 925
357, 949, 925
415, 783, 699
-,-,-
356, 52, -676
356, 52, -676
133, -475, -839
-168, -699, -771
-394, -965, -677
-448, -1281, -427
-432, -1353, 269
-438, -1308, 1148
-407, -936, 1609
-311, -573, 1514
-209, -342, 1291
-168, -249, 1071
-235, -374, 1034
-330, -693, 1429
-402, -864, 1649
-376, -835, 1306
-347, -759, 976
-399, -1022, 1010
-570, -1625, 1321
-850, -1997, 1471
-963, -1998, 1219
-938, -1868, 924
-957, -1419, 946
-919, -514, 698
-758, 225, 704
-409, 372, 634
-101, 525, 544
-,-,-
329, -929, -71
369, -914, 101
274, -667, 232
214, -542, 152
152, -474, -277
152, -474, -277
6, -535, -671
-107, -651, -785
-153, -593, -348
-81, -655, 459
-113, -445, 676
-322, -404, 612
-468, -899, 1157
-575, -1175, 1708
-626, -1041, 1177
-621, -916, 850
-619, -1056, 932
-665, -1482, 1331
-740, -1659, 1534
-862, -1926, 1429
-948, -1998, 1148
-1086, -1998, 1003
-1150, -1728, 798
-786, -500, 157
-221, -96, 58
-71, -297, 661
25, -119, 998
129, 207, 1147
129, 207, 1147
214, 387, 883
-,-,-
418, -236, -45
418, -236, -45
442, -103, -337
307, -153, -657
149, -180, -926
-57, -205, -901
-220, -181, -695
-313, -319, -25
-423, -596, 885
-538, -1073, 1325
-681, -1373, 1744
-822, -1081, 1876
-694, -786, 1468
-461, -709, 1553
-348, -713, 1848
-478, -1060, 1791
-714, -1666, 1540
-898, -1998, 1461
-939, -1994, 1288
-858, -1541, 1141
-818, -719, 1379
-841, 65, 1273
-523, 341, 894
-120, 639, 658
186, 759, 438
362, 649, 299
-,-,-
317, -382, -193
238, -405, -394
144, -564, -341
-1, -536, -336
-89, -636, -174
-172, -842, 232
-257, -913, 741
-345, -749, 957
-436, -669, 950
-556, -785, 1752
-639, -945, 1986
-749, -1224, 1688
-833, -1796, 1575
-914, -1998, 1834
-1026, -1991, 1998
-1019, -1768, 1913
-965, -1368, 1358
-694, -786, 593
-449, -127, 430
-134, 721, 572
233, 991, 564
233, 991, 564
408, 924, 339
449, 639, 119
492, 328, 85
519, 326, 303
-,-,-
323, -243, -661
251, -306, -689
97, -399, -694
-63, -342, -640
-163, -173, -406
-258, -249, -20
-404, -515, 578
-482, -521, 1356
-433, -589, 1803
-457, -605, 1427
-583, -688, 1566
-700, -963, 1898
-939, -1568, 1995
-1149, -1998, 1998
-1044, -1658, 1930
-809, -1000, 1880
-646, -716, 1838
-551, -753, 1201
-399, -513, 744
-199, 16, 707
79, 350, 712
79, 350, 712
278, 530, 629
-,-,-
455, -207, -117
421, -465, -359
179, -226, -554
31, -290, -691
31, -290, -691
-101, -469, -459
-166, -567, 395
-208, -570, 950
-198, -476, 1047
-124, -514, 1369
-131, -672, 1264
-351, -726, 1240
-449, -822, 1331
-674, -1593, 1839
-998, -1998, 1998
-1112, -1998, 1998
-1107, -1638, 1998
-606, -605, 1443
-309, -157, 1088
-26, 149, 824
215, 343, 649
406, 400, 522
482, 384, 240
508, 141, 10
508, 141, 10
551, 41, 82
608, 97, 210
-,-,-
511, -251, -323
455, -314, -323
283, -371, -384
140, -472, -461
-37, -588, -480
-182, -696, -292
-204, -790, 210
-187, -659, 458
-81, -418, 785
-93, -294, 1138
-214, -424, 1542
-426, -622, 1637
-426, -622, 1637
-584, -891, 1740
-787, -1678, 1968
-949, -1998, 1988
-973, -1953, 1998
-748, -1138, 1673
-380, -530, 1182
-234, -620, 959
-231, -287, 783
-231, -287, 783
-110, 323, 905
183, 584, 734
235, 584, 418
277, 536, 268
331, 550, 156
-,-,-
452, -632, -499
200, -709, -359
75, -578, -306
-37, -429, -265
-83, -490, -175
-118, -645, 150
-178, -897, 431
-305, -815, 605
-330, -474, 770
-288, -264, 1186
-295, -293, 1757
-495, -686, 1998
-693, -1334, 1998
-837, -1796, 1991
-710, -1809, 1561
-569, -1680, 1419
-572, -1689, 1754
-539, -1374, 1505
-613, -916, 1214
-527, -637, 931
-317, 18, 942
0, 599, 1011
0, 599, 1011
266, 660, 565
392, 612, 225
481, 438, 81
532, 197, 57
532, 197, 57
580, 257, 120
-,-,-
433, -331, -426
288, -623, -466
61, -665, -466
61, -665, -466
-85, -635, -448
-243, -630, -387
-280, -706, -175
-261, -760, 498
-253, -561, 1085
-208, -292, 1386
-202, -168, 1133
-253, -173, 1141
-345, -250, 1596
-427, -405, 1866
-512, -696, 1969
-632, -1253, 1998
-714, -1883, 1998
-720, -1955, 1998
-680, -1505, 1947
-580, -1099, 1523
-432, -845, 1075
-262, -472, 899
-116, 23, 839
-24, 254, 626
111, 305, 390
227, 292, 267
227, 292, 267
-,-,-
106, -435, -388
-12, -691, -605
-103, -821, -584
-90, -956, -81
-82, -1013, 553
-206, -897, 1070
-286, -746, 1323
-329, -797, 1305
-360, -791, 1309
-346, -716, 1330
-303, -653, 1245
-330, -769, 1259
-330, -769, 1259
-544, -1471, 1598
-896, -1998, 1415
-918, -1987, 1235
-969, -1856, 1271
-974, -1304, 1245
-806, -533, 1073
-559, 43, 1021
-162, 476, 893
-162, 476, 893
222, 965, 745
504, 1015, 394
612, 868, 151
638, 679, 140
644, 489, 92
644, 489, 92
623, 337, 151
-,-,-
325, -434, -506
259, -721, -705
259, -721, -705
77, -689, -509
-31, -523, -243
-126, -527, 19
-232, -657, 419
-355, -722, 619
-457, -839, 870
-525, -884, 1451
-587, -919, 1744
-554, -839, 1396
-583, -1060, 1448
-645, -1471, 1432
-684, -1771, 1188
-705, -1897, 1020
-735, -1801, 968
-811, -1993, 1169
-941, -1972, 1249
-1005, -1343, 1105
-791, -294, 824
-426, 307, 795
-71, 710, 953
266, 746, 862
376, 567, 649
376, 567, 649
-,-,-
204, -555, -491
204, -555, -491
15, -1065, -329
-39, -1103, -199
-51, -876, -22
-117, -737, 236
-184, -590, 371
-221, -417, 610
-317, -255, 734
-419, -325, 873
-524, -695, 1555
-575, -1000, 1769
-548, -965, 1408
-558, -1020, 1158
-647, -1485, 1223
-780, -1931, 1410
-1031, -1998, 1590
-1109, -1998, 1340
-1051, -1869, 1040
-917, -1019, 917
-676, -139, 918
-302, 463, 1161
-28, 403, 1039
135, 237, 751
199, 3, 576
199, 3, 576
306, 25, 620
-,-,-
231, -424, -454
101, -475, -234
101, -475, -234
-95, -487, 25
-161, -882, 102
-237, -1371, 654
-319, -1346, 1002
-407, -1033, 1137
-392, -720, 1212
-330, -569, 1209
-281, -589, 1126
-281, -627, 1234
-277, -633, 1200
-253, -707, 1171
-324, -1132, 1276
-525, -1742, 1379
-832, -1998, 1641
-1180, -1998, 1983
-1156, -1883, 1619
-844, -922, 794
-614, -235, 618
-351, 486, 733
65, 934, 871
344, 1130, 772
433, 858, 419
482, 429, 249
482, 429, 249
-,-,-
443, -464, -536
242, -563, -536
114, -736, -757
-102, -691, -385
-227, -761, 158
-227, -727, 732
-211, -716, 969
-213, -745, 923
-264, -584, 1101
-343, -384, 1415
-384, -257, 1711
-375, -313, 1802
-436, -799, 1882
-530, -1456, 1994
-584, -1649, 1981
-578, -1518, 1959
-580, -1411, 1782
-437, -1130, 1287
-241, -754, 792
-111, -477, 548
78, -14, 688
165, 358, 857
165, 358, 857
233, 547, 751
276, 401, 565
329, 210, 561
-,-,-
166, -566, -449
160, -897, -583
38, -931, -464
-41, -885, -195
-97, -789, 128
-97, -789, 128
-157, -646, 454
-201, -449, 810
-233, -238, 1029
-266, -187, 1165
-313, -371, 1381
-356, -558, 1776
-456, -736, 1996
-526, -997, 1998
-566, -1299, 1998
-635, -1420, 1998
-646, -1327, 1998
-539, -954, 1912
-375, -850, 1390
-161, -682, 981
-47, -378, 784
82, -64, 789
157, 76, 721
157, 76, 721
217, 143, 557
243, 131, 380
-,-,-
362, -153, -599
328, -244, -887
166, -598, -896
62, -687, -647
-14, -661, -253
-34, -922, 123
-91, -1054, 439
-225, -936, 718
-330, -810, 938
-428, -966, 1214
-428, -966, 1214
-473, -1283, 1559
-683, -1646, 1231
-707, -1998, 1052
-751, -1998, 882
-905, -1998, 1148
-1038, -1874, 1222
-906, -1169, 842
-726, -644, 455
-390, 10, 443
-390, 10, 443
-82, 412, 792
86, 677, 1001
287, 822, 1083
433, 753, 959
-,-,-
411, -177, -590
371, -532, -921
152, -430, -716
-103, -320, -680
-364, -524, -595
-548, -1273, -265
-572, -1749, 235
-606, -1613, 896
-633, -1219, 1419
-538, -959, 1436
-426, -721, 1158
-344, -741, 1121
-347, -868, 1237
-419, -1074, 1196
-558, -1514, 1175
-669, -1966, 1034
-776, -1998, 728
-898, -1998, 668
-1033, -1998, 726
-1127, -1620, 544
-791, -414, 742
-412, 141, 495
-231, 244, 698
-,-,-
516, -97, -239
451, -138, -560
224, -480, -748
-61, -740, -522
-166, -843, -103
-113, -812, 285
-144, -662, 482
-321, -523, 458
-451, -776, 657
-559, -1486, 1060
-588, -1876, 1448
-568, -1746, 1259
-504, -1384, 790
-402, -1330, 565
-393, -1613, 698
-463, -1956, 940
-549, -1974, 838
-508, -1648, 450
-597, -1947, 506
-739, -1979, 547
-737, -1329, 772
-497, -363, 764
-134, -2, 576
101, 189, 674
101, 189, 674
-,-,-
478, -186, -290
415, -86, -592
225, -269, -704
-18, -548, -562
-131, -700, -434
-147, -710, -141
-221, -780, 36
-390, -1268, 229
-494, -1498, 549
-511, -1370, 774
-499, -1194, 802
-511, -1098, 810
-534, -1360, 991
-525, -1717, 1171
-578, -1978, 1075
-635, -1998, 811
-660, -1998, 543
-695, -1998, 461
-702, -1998, 349
-695, -1524, 321
-539, -867, 507
-299, -466, 868
-299, -466, 868
-80, -181, 888
26, -229, 937
127, -303, 913
206, -209, 825
-,-,-
419, -128, -663
360, -143, -890
183, -184, -739
31, -348, -380
-122, -723, -19
-211, -1145, 246
-333, -1289, 170
-481, -1557, 122
-534, -1601, 407
-539, -1716, 665
-539, -1716, 665
-544, -1987, 741
-502, -1998, 701
-499, -1998, 632
-438, -1998, 404
-445, -1998, 477
-513, -1998, 443
-519, -1780, 60
-507, -1471, 111
-514, -934, 594
-416, -334, 1131
-162, 155, 1575
152, 400, 1287
381, 370, 613
507, 223, 99
605, 208, -70
-,-,-
560, 65, -539
445, 272, -1006
445, 272, -1006
78, 229, -1040
-166, -316, -701
-277, -580, 25
-313, -714, 613
-529, -793, 503
-707, -1559, 683
-685, -1998, 1267
-591, -1856, 914
-498, -1349, 425
-435, -1134, 233
-418, -1125, 313
-390, -1265, 557
-488, -1749, 828
-547, -1998, 542
-584, -1998, 40
-564, -1998, -274
-680, -1998, 52
-885, -1943, 361
-831, -1065, 411
-386, -425, 553
-49, -53, 622
-49, -53, 622
199, 323, 890
-,-,-
486, -249, -561
452, -371, -724
281, -365, -711
122, -258, -751
-69, -282, -608
-225, -460, -4
-225, -460, -4
-359, -645, 433
-477, -837, 745
-569, -1021, 1390
-650, -1146, 1656
-614, -1059, 1195
-574, -1150, 1180
-529, -1232, 1314
-521, -1233, 1211
-509, -1210, 1154
-465, -1137, 1049
-532, -1903, 1125
-568, -1979, 1047
-537, -1680, 988
-550, -1415, 848
-494, -1323, 439
-434, -1206, 547
-288, -674, 677
-288, -674, 677
-76, -146, 713
157, 168, 748
-,-,-
505, -121, -581
437, -228, -661
179, -381, -591
7, -594, -520
-74, -622, -416
-112, -799, -117
-246, -1064, 256
-445, -1077, 665
-553, -906, 1220
-553, -906, 1220
-561, -702, 1723
-500, -790, 1725
-431, -787, 1625
-365, -699, 1464
-277, -675, 1375
-248, -778, 1325
-330, -1123, 1419
-447, -1545, 1516
-652, -1967, 1525
-760, -1998, 1413
-593, -1388, 1223
-395, -1030, 747
-245, -771, 582
-245, -771, 582
-83, -319, 596
19, 77, 700
140, 355, 667
-,-,-
124, -374, -365
124, -374, -365
45, -378, -566
-89, -307, -538
-181, -310, -413
-295, -487, 62
-452, -806, 433
-578, -1253, 823
-600, -1465, 1231
-582, -1467, 1419
-593, -1242, 1109
-575, -1128, 953
-540, -1336, 1199
-573, -1670, 1391
-810, -1998, 1667
